FID,Shape,ORGANIZATI,UNIT,SUBUNIT,SUBUNIT2,FIREID,FIRENAME,FIRENUMBER,FIRECODE,CAUSE,SPECCAUSE,STATCAUSE,SIZECLASS,SIZECLASSN,FIRETYPE,STARTDATED,STATE,STATE_FIPS,FIPS,lat,lon,acres
349882,Point,BIA,EOR,OKWEA,Wewoka Agency,689247,Laid Back,26,J6C6,Human,32,0,B,2,1,2/26/16,Oklahoma,40,40,35.3208,-96.6511,7.3
35398,Point,FS,9,905,Mark Twain National Forest,6708778,Missionary,106,J7NF,Human,25,9,B,2,1,4/2/16,Missouri,29,29,37.873056,-90.878889,7.3
35734,Point,FS,1,111,Custer Gallatin National Forest,6741089,Phillips,37,KH4T,Natural,1,1,B,2,1,7/26/16,Montana,30,30,45.269167,-105.953611,7.3
343725,Point,BIA,EOR,OKOMA,Okmulgee Field Office,696054,Proctor,71,KK61,Human,11,0,B,2,1,8/4/16,Oklahoma,40,40,35.23106,-95.98069,7.3
841518,Point,NPS,SERO,MSNAP,Natchez Trace Parkway,700140,Canyon Park,1654,KR9H,Human,0,0,B,2,3,10/17/16,Alabama,1,1,34.3572,-85.6817,7.4
713694,Point,BLM,OR,ORLAD,Lakeview District,697749,Penny,227,EK2B,Natural,0,0,B,2,1,8/5/16,Oregon,41,41,42.299636,-121.06699,7.4
34212,Point,FS,6,602,Fremont-Winema National Forest,6751664,Penny,19,EK2B,Natural,1,1,B,2,1,8/5/16,Oregon,41,41,42.299722,-121.059444,7.4
471233,Point,BIA,RMR,MTCRA,Crow Agency,700496,TELEPORTER,63,KE5T,Natural,1,0,B,2,1,7/9/16,Montana,30,30,45.5572,-108.29094,7.4
831804,Point,NPS,SERO,ALLRP,Little River Canyon National Preserve,700191,Canyon Park,1609,KR9H,Human,30,0,B,2,1,10/17/16,Alabama,1,1,34.3572,-85.6817,7.4
609194,Point,BLM,CA,CACND,Central California,697643,Soda 2,2056,KG9N,Human,0,0,B,2,1,7/22/16,California,6,6,34.9722,-119.4972,7.5
688385,Point,BLM,NV,NVEKD,Elko Field Office,696748,Triple,100201,KNM7,Human,0,0,B,2,1,8/25/16,Nevada,32,32,41.4433,-115.9228,7.5
35558,Point,FS,9,905,Mark Twain National Forest,6705176,WALKER HILLS,37,J58Z,Human,18,7,B,2,1,2/21/16,Missouri,29,29,36.810833,-92.871667,7.5
688372,Point,BLM,NV,NVEKD,Elko Field Office,694993,Hole in the Wall,100142,KJ1R,Natural,0,0,B,2,1,7/30/16,Nevada,32,32,40.7372,-116.0233,7.5
396898,Point,BIA,MWR,MNFDA,Fond du Lac Tribe,702096,Wick's,7, ,Human,0,0,B,2,4,5/2/16,Minnesota,27,27,46.7211,-92.5533,7.6
30867,Point,FWS,64570,USSDSLR,Sand Lake National Wildlife Refuge,91005,Kalee Wildfire,2016USSDSLRKLQ5,KLQ5,Natural,0,0,B,2,1,8/10/16,South Dakota,46,46,45.774582,-98.223958,7.6
32103,Point,FS,3,310,Santa Fe National Forest,6765038,McLure,31,KBV2,Natural,1,1,B,2,1,6/23/16,New Mexico,35,35,35.726944,-105.803611,7.6
33591,Point,FS,8,805,National Forests in Florida,6746956,Pittman 3,110,EK2Z,Natural,1,1,B,2,1,7/28/16,Florida,12,12,29.002778,-81.676111,7.6
484372,Point,BIA,RMR,MTRBA,Rocky Boy's Agency,694364,Morsette,14,J7RA,Human,30,0,B,2,1,4/3/16,Montana,30,30,48.29658,-109.81581,7.6
763902,Point,BLM,WY,WYWOD,Worland Field Office,693975,Medicine,249,KE16,Natural,0,0,B,2,1,7/8/16,Wyoming,56,56,44.35063,-107.53043,7.6
31854,Point,FS,8,812,Francis Marion and Sumter National Forests,6740327,Little Long nose #4,13,J7X4,Human,30,7,B,2,1,4/9/16,South Carolina,45,45,34.701111,-83.251667,7.7
34726,Point,FS,2,207,Nebraska National Forest,6712949,Blacktail,4,EKU3,Natural,1,1,B,2,1,6/27/16,South Dakota,46,46,43.205,-103.006111,7.7
688333,Point,BLM,NV,NVEKD,Elko Field Office,692494,White Horse Spring,100031,J9XN,Natural,0,0,B,2,1,6/5/16,Nevada,32,32,40.7578,-116.683,7.7
341482,Point,BIA,EOR,OKCNA,Cherokee Nation Tribe,701048,Southwest Ridge,111,KUJ2,Human,30,0,B,2,1,12/12/16,Oklahoma,40,40,35.6936,-94.5239,7.8
343702,Point,BIA,EOR,OKOMA,Okmulgee Field Office,690941,Westlake,48,J6MQ,Human,30,0,B,2,1,3/6/16,Oklahoma,40,40,35.5167,-96.3347,7.8
343728,Point,BIA,EOR,OKOMA,Okmulgee Field Office,696691,Sinclair,74,KNP0,Human,25,0,B,2,1,8/25/16,Oklahoma,40,40,35.9744,-96.5558,7.8
688346,Point,BLM,NV,NVEKD,Elko Field Office,694982,Chickasaw,100071,KC1A,Human,0,0,B,2,1,6/29/16,Nevada,32,32,40.87,-115.7922,7.8
664833,Point,BLM,MT,MTMCD,Miles City Field Office,692458,Schweigert,91,KBW5,Human,32,0,B,2,1,6/23/16,Montana,30,30,45.8986,-104.6683,7.9
343657,Point,BIA,EOR,OKOMA,Okmulgee Field Office,689028,Scott,3,J5P7,Human,15,0,B,2,1,1/16/16,Oklahoma,40,40,35.40983,-96.21006,7.9
756319,Point,BLM,WY,WYBFD,Buffalo Field Office,689125,Rocky Point, ,J59C,Human,32,0,B,2,1,2/21/16,Wyoming,56,56,44.1097,-106.5386,7.9
373320,Point,BIA,GPR,SDCCA,Crow Creek Agency,691061,Ambrose Dam RX,6, ,Human,0,0,B,2,4,4/13/16,South Dakota,46,46,44.265,-99.4547,8
807834,Point,NPS,NERO,PAGEP,Gettysburg National Military Park,698241,Triangle,2, ,Human,0,0,B,2,4,9/7/16,Pennsylvania,42,42,39.7919,-77.2436,8
571664,Point,BLM,AK,AKAFS,Alaska Fire Service,692289,Ptarmigan Street,78,J8KQ,Human,30,0,B,2,1,4/26/16,Alaska,2,2,60.82,-161.83,8
648580,Point,BLM,ID,IDFRD,Four Rivers Field Office,693213,RA4 GEM CO,448,KD2K,Human,0,0,B,2,1,7/4/16,Idaho,16,16,43.83699,-116.47432,8
664887,Point,BLM,MT,MTMCD,Miles City Field Office,696320,Belcher,245,KH64,Natural,0,0,B,2,1,7/26/16,Montana,30,30,45.1342,-104.9392,8
724675,Point,BLM,OR,ORPRD,Prineville District,697787,586,586,KP88,Human,4,0,B,2,1,9/12/16,Oregon,41,41,44.4658,-121.1997,8
730847,Point,BLM,OR,ORVAD,Vale District,702416,Ironside RFPA 1,196,KRK8,Natural,0,0,B,2,1,9/30/16,Oregon,41,41,44.33709,-117.96079,8
364515,Point,BIA,GPR,NDSRA,Standing Rock Agency,695218,Wells,113,KEP7,Human,32,0,B,2,1,7/6/16,South Dakota,46,46,45.8667,-101.5644,8
609192,Point,BLM,CA,CACND,Central California,694212,Caliente,1966,KF53,Human,0,0,B,2,1,7/16/16,California,6,6,35.3661,-118.5575,8
341505,Point,BIA,EOR,OKCNA,Cherokee Nation Tribe,697242,NE160156A,2046,KP7U,Human,30,0,B,2,1,3/2/16,Oklahoma,40,40,36.2953,-94.8967,8
341510,Point,BIA,EOR,OKCNA,Cherokee Nation Tribe,697255,NE16220A,2052,KP8C,Human,30,0,B,2,1,3/25/16,Oklahoma,40,40,35.7028,-94.5258,8
428606,Point,BIA,NWR,MTFHA,Flathead Agency,696735,SULLIVAN,123,KK3S,Natural,1,0,B,2,1,8/6/16,Montana,30,30,47.0736,-114.525,8
333637,Point,BIA,AKR,AKAKA,Alaska Regional Office,699337,Ptarmigan Street,78,J8KQ,Human,30,0,B,2,1,4/26/16,Alaska,2,2,60.82,-161.83,8
32344,Point,FS,8,810,Ozark-St. Francis National Forest,6763415,CASTEEL,34,KS1R,Human,30,4,B,2,1,10/29/16,Arkansas,5,5,36.053056,-92.255556,8
341471,Point,BIA,EOR,OKCNA,Cherokee Nation Tribe,700934,Chuck 02,100,KT97,Human,30,0,B,2,1,11/15/16,Oklahoma,40,40,35.7317,-94.5586,8
349011,Point,BIA,EOR,OKTLA,Talihina Agency,701767,SE160239A,162014,KU7E,Human,14,0,B,2,1,7/22/16,Oklahoma,40,40,34.5117,-95.8453,8
359310,Point,BIA,GPR,NDFTA,Fort Totten Agency,695880,PETES,95,J8V4,Human,19,0,B,2,1,5/5/16,North Dakota,38,38,47.9067,-99.1254,8
364409,Point,BIA,GPR,NDSRA,Standing Rock Agency,688748,3-Peat,3,J5TR,Human,30,0,B,2,1,1/31/16,North Dakota,38,38,46.3731,-100.5836,8
370312,Point,BIA,GPR,NDTMA,Turtle Mountain Agency,692196,HENRY,37,J70A,Human,30,0,B,2,1,4/10/16,North Dakota,38,38,48.8433,-100.0294,8
388515,Point,BIA,GPR,SDPRA,Pine Ridge Agency,694802,POTTS,184,KJP9,Natural,1,0,B,2,1,7/28/16,South Dakota,46,46,43.25167,-102.5755,8
397381,Point,BIA,MWR,MNMLA,Mille Lacs Tribe,701143,Vineland,1016,J754,Human,30,0,B,2,1,4/15/16,Minnesota,27,27,46.1958,-93.765,8
400829,Point,BIA,MWR,MNMNA,Minnesota Agency,693110,GARY 2,12,J665,Human,18,0,B,2,1,3/20/16,Minnesota,27,27,47.29133,-95.60994,8
420860,Point,BIA,NAR,AZNAA,Navajo Regional Office,689325,Highway 61,5,J56X,Human,25,0,B,2,1,2/18/16,Arizona,4,4,35.00705,-109.07682,8
420874,Point,BIA,NAR,AZNAA,Navajo Regional Office,690918,Mesa Farm 3,19,J6SV,Human,13,0,B,2,1,3/11/16,New Mexico,35,35,36.83102,-108.7298,8
447124,Point,BIA,NWR,WAYAA,Yakama Agency,696969,Tomopike,34,J81V,Human,30,0,B,2,1,5/9/16,Washington,53,53,46.21193,-120.058,8
526577,Point,BIA,WER,AZFTA,Fort Apache Agency,698029,Limestone Ridge,862,KJ5J,Natural,1,0,B,2,1,7/29/16,Arizona,4,4,34.1331,-110.2589,8
552792,Point,BIA,WER,AZSCA,San Carlos Agency,696955,MORMON,441,J84W,Human,30,0,B,2,1,5/14/16,Arizona,4,4,33.35094,-110.45678,8
577738,Point,BLM,AZ,AZCRD,Colorado River District,692818,Yucca,630,KC2V,Natural,0,0,B,2,1,6/30/16,Arizona,4,4,34.8169,-113.9369,8
747639,Point,BLM,UT,UTRID,Richfield Field Office,692001,Hoover,6061,J96R,Human,10,0,B,2,1,6/10/16,Utah,49,49,38.491725,-112.246586,8
757948,Point,BLM,WY,WYCOD,Cody Field Office,697040,Pronghorn,572,KPX4,Natural,0,0,B,2,1,9/6/16,Wyoming,56,56,44.42143,-108.85963,8
664826,Point,BLM,MT,MTMCD,Miles City Field Office,692556,Brian Creek,78,KA59,Natural,0,0,B,2,1,6/18/16,Montana,30,30,45.4094,-106.2717,8.1
31769,Point,FS,8,803,Chattahoochee-Oconee National Forests,6770118,Coopers,72,KTZ5,Human,30,9,B,2,1,11/15/16,Georgia,13,13,34.719444,-83.996667,8.1
35449,Point,FS,9,905,Mark Twain National Forest,6706768,MILL ROCK,88,J64R,Human,13,5,B,2,1,3/22/16,Missouri,29,29,37.743611,-91.142778,8.1
377081,Point,BIA,GPR,SDCRA,Cheyenne River Agency,698857,WHITE EAGLE,112,KRR7,Human,27,0,B,2,1,10/2/16,South Dakota,46,46,45.06523,-100.36113,8.1
415134,Point,BIA,MWR,WIMEA,Menominee Tribe,691793,Rusch's Lake,7,J82E,Human,30,0,B,2,1,5/10/16,Wisconsin,55,55,44.93222,-88.53978,8.1
31844,Point,FS,8,812,Francis Marion and Sumter National Forests,6713276,Blue Spring,2,EK27,Human,30,9,B,2,1,2/29/16,South Carolina,45,45,33.213056,-79.618611,8.11
713715,Point,BLM,OR,ORLAD,Lakeview District,700401,Reservoir,334,KRE9,Human,0,0,B,2,1,9/29/16,Oregon,41,41,42.273036,-120.553689,8.2
705566,Point,BLM,NV,NVWID,Winnemucca Field Office,692293,Majuba,20054,KA7L,Human,26,0,B,2,1,6/19/16,Nevada,32,32,40.6692,-118.4617,8.2
837853,Point,NPS,SERO,FLEVP,Everglades National Park,698035,FFS 214/136,16084,KQ4W,Natural,1,0,B,2,1,9/21/16,Florida,12,12,25.63494,-80.54003,8.3
597862,Point,BLM,CA,CACDD,California Desert District,695325,Oak,10127,KK1P,Human,0,0,B,2,1,8/5/16,California,6,6,34.468918,-118.683887,8.3
35601,Point,FS,9,905,Mark Twain National Forest,6704484,TURKEY,10,J5UH,Human,30,9,B,2,1,1/25/16,Missouri,29,29,36.836944,-92.951111,8.3
791311,Point,NPS,IMRO,WYGTP,Grand Teton National Park,698879,Glade Creek,1636,KL0M,Natural,1,0,B,2,1,8/11/16,Wyoming,56,56,44.11178,-110.73606,8.3
571699,Point,BLM,AK,AKAFS,Alaska Fire Service,691922,Tower Bluffs,143,J85K,Natural,0,0,B,2,3,5/15/16,Alaska,2,2,63.43,-143.75,8.4
31612,Point,FS,6,610,Rogue River-Siskiyou National Forests,6718186,Pirate Fire,8,EK2J,Natural,1,1,B,2,1,6/6/16,Oregon,41,41,42.924167,-122.509722,8.4
34921,Point,FS,2,203,Black Hills National Forest,6711257,Grassy Top,25,EKT9,Natural,1,1,B,2,1,6/8/16,South Dakota,46,46,43.423889,-103.844722,8.4
35559,Point,FS,9,905,Mark Twain National Forest,6707187,Bates Corner,42,J6DN,Human,30,9,B,2,1,2/27/16,Arkansas,5,5,36,-93,8.4
345586,Point,BIA,EOR,OKOSA,Osage Agency,690479,Thorton,91,J7UE,Human,30,0,B,2,1,4/5/16,Oklahoma,40,40,36.5703,-96.1739,8.4
609186,Point,BLM,CA,CACND,Central California,694475,Indian,1817,KED3,Human,30,0,B,2,1,7/5/16,California,6,6,35.3058,-118.4408,8.4
628784,Point,BLM,CO,COCRD,Craig NW Center,695640,BUCKETS,248,KH2A,Natural,0,0,B,2,1,7/25/16,Colorado,8,8,40.1961,-108.1531,8.4
652915,Point,BLM,ID,IDPOD,Pocatello Field Office,692991,Merrill road,16001,J75A,Human,14,0,B,2,1,4/8/16,Idaho,16,16,42.6611,-112.2164,8.4
705553,Point,BLM,NV,NVWID,Winnemucca Field Office,692011,Mine Springs,20033,J9YR,Natural,0,0,B,2,1,6/5/16,Nevada,32,32,41.5569,-118.2497,8.4
31653,Point,FS,6,610,Rogue River-Siskiyou National Forests,6737195,Strong Arm,31,KJH9,Human,30,7,B,2,1,7/28/16,Oregon,41,41,42.1175,-123.018611,8.49
635345,Point,BLM,CO,COGJD,Grand Junction Center,692530,Highway 141 Command, ,J6VZ,Human,0,0,B,2,1,3/14/16,Colorado,8,8,38.7836,-108.6975,8.5
737166,Point,BLM,UT,UTCCD,Cedar City Field Office,696229,Summit,615,KL6S,Human,0,0,B,2,1,8/15/16,Utah,49,49,37.7886,-112.9589,8.5
32695,Point,FS,8,809,Ouachita National Forest,6757745,Huston,65,KD7Z,Human,26,7,B,2,1,7/5/16,Arkansas,5,5,34.934167,-92.891944,8.5
32907,Point,FS,1,116,Lolo National Forest,6739188,La Vista,44,EKT4,Natural,1,1,B,2,1,7/26/16,Montana,30,30,47.227222,-114.953056,8.5
552875,Point,BIA,WER,AZSCA,San Carlos Agency,697868,CUP,738,KA37,Human,30,0,B,2,1,6/18/16,Arizona,4,4,33.31174,-110.45296,8.5
754854,Point,BLM,UT,UTVLD,Vernal Field Office,695853,BUCK CANYON,200,KLH4,Natural,0,0,B,2,1,8/9/16,Utah,49,49,39.7736,-109.5594,8.5
688384,Point,BLM,NV,NVEKD,Elko Field Office,697070,River Ranch,100197,KNF2,Human,0,0,B,2,1,8/24/16,Nevada,32,32,41.0422,-115.4258,8.6
341376,Point,BIA,EOR,OKCNA,Cherokee Nation Tribe,689002,Sawney,4,J5T5,Human,19,0,B,2,1,2/1/16,Oklahoma,40,40,35.7314,-94.5392,8.6
763886,Point,BLM,WY,WYWOD,Worland Field Office,692907,Mahogoney Butte,171,KCT8,Natural,0,0,B,2,1,6/28/16,Wyoming,56,56,43.63233,-107.34938,8.6
571769,Point,BLM,AK,AKAFS,Alaska Fire Service,694992,Michigan Creek,304,KB4M,Natural,0,0,B,2,1,6/25/16,Alaska,2,2,64.2,-144.57,8.7
571652,Point,BLM,AK,AKAFS,Alaska Fire Service,690357,Camera 5,18,ATU3,Human,30,0,B,2,1,4/7/16,Alaska,2,2,63.9353,-145.6081,8.7
664864,Point,BLM,MT,MTMCD,Miles City Field Office,693856,Greasewood,188,KF6A,Natural,0,0,B,2,1,7/16/16,Montana,30,30,45.9811,-104.3767,8.7
31856,Point,FS,8,812,Francis Marion and Sumter National Forests,6740283,Fuller Road,15,J8AH,Human,30,6,B,2,1,4/19/16,South Carolina,45,45,34.471667,-81.8025,8.7
35524,Point,FS,8,801,National Forests in Alabama,6705344,Kentuck Tower 1,1,EK2T,Human,19,7,B,2,1,2/5/16,Alabama,1,1,33.53,-85.838333,8.7
724644,Point,BLM,OR,ORPRD,Prineville District,700777,0406 FRYREAR,406,KJ7W,Human,30,0,B,2,1,8/1/16,Oregon,41,41,44.255,-121.5628,8.7
754828,Point,BLM,UT,UTVLD,Vernal Field Office,699670,GLEN,62,KPB0,Natural,0,0,B,2,1,6/22/16,Utah,49,49,39.9408,-109.6058,8.8
757946,Point,BLM,WY,WYCOD,Cody Field Office,696872,Mile 73,550,KPD1,Natural,0,0,B,2,1,9/1/16,Wyoming,56,56,44.389127,-109.022844,8.8
763904,Point,BLM,WY,WYWOD,Worland Field Office,693978,Roundtop Tanks,276,KF0Y,Human,0,0,B,2,1,7/14/16,Wyoming,56,56,43.6614,-108.2242,8.8
32051,Point,FS,3,305,Coronado National Forest,6766195,Precopia,87,KUD8,Human,30,9,B,2,1,12/5/16,Arizona,4,4,32.299444,-110.620556,8.8
35027,Point,FS,3,312,Tonto National Forest,6711132,Bagely,62,KAB5,Human,30,9,B,2,1,6/12/16,Arizona,4,4,33.678333,-111.503333,8.8
756270,Point,BLM,WY,WYBFD,Buffalo Field Office,693036,Powder River,16165,KDG4,Natural,0,0,B,2,1,7/2/16,Wyoming,56,56,44.4517,-105.8103,8.9
757698,Point,BLM,WY,WYCAD,Casper Field Office,696102,Divide Road Fire,16403,KL8E,Natural,0,0,B,2,1,8/15/16,Wyoming,56,56,43.22214,-106.67377,8.9
30303,Point,FWS,32600,USMNHSR,Hamden Slough National Wildlife Refuge,89872,Bisson NW,2016USMNHSRJ8LR,J8LR,Human,0,0,B,2, ,4/5/16,Minnesota,27,27,46.993094,-95.988647,9
30879,Point,FWS,21680,USOKLRR,Little River National Wildlife Refuge,91422,Goat Ranch,2016USOKLRRKR99,KR99,Undetermined,0,0,B,2, ,10/9/16,Oklahoma,40,40,34.0052,-94.6068,9
778143,Point,NPS,IMRO,MTGNP,Glacier National Park,689355,West Lakes Barn Handpiles 2016,1002, ,Human,0,0,B,2,4,3/1/16,Montana,30,30,48.51347,-113.99893,9
828772,Point,NPS,PWRO,WALRP,Lake Roosevelt National Recreation Area,701053,North Evans D HPB,1069,G649,Human,0,0,B,2,4,12/1/16,Washington,53,53,48.708,-118.0172,9
571807,Point,BLM,AK,AKAFS,Alaska Fire Service,695467,Cathedral Creek 2,352,KB8S,Natural,0,0,B,2,1,6/26/16,Alaska,2,2,65.2228,-141.1378,9
651467,Point,BLM,ID,IDIFD,Idaho Falls Field Office,694190,Bingham County Assist 1,3078,KG3V,Human,0,0,B,2,1,7/21/16,Idaho,16,16,42.9914,-112.9164,9
758404,Point,BLM,WY,WYLND,Lander Field Office,694269,Deadmans Gulch,296,KGE1,Human,0,0,B,2,1,7/18/16,Wyoming,56,56,42.75785,-108.67213,9
26769,Point,FWS,32586,USMNDLR,Detroit Lakes Wetland Management District,89703,Heliksen WF,2016USMNDLRJ740,J740,Human,0,0,B,2,1,4/14/16,Minnesota,27,27,47.09,-96.04,9
26941,Point,FWS,41590,USGAOKR,Okefenokee National Wildlife Refuge,91235,GA-4 (Rough Island),2016USGAOKRKQ31,KQ31,Natural,0,0,B,2,1,8/21/16,Georgia,13,13,30.674102,-82.480914,9
27110,Point,FWS,43615,USMSMSR,Mississippi Sandhill Crane National Wildlife Refuge,91583,Yellow Jacket Fire,2016USMSMSRKT50,KT50,Human,0,0,B,2,1,11/20/16,Mississippi,28,28,30.4375,-88.799167,9
341422,Point,BIA,EOR,OKCNA,Cherokee Nation Tribe,689282,Mallard,51,J6BA,Human,19,0,B,2,1,2/22/16,Oklahoma,40,40,35.7453,-94.5794,9
648571,Point,BLM,ID,IDFRD,Four Rivers Field Office,692582,POLE,359,KBW9,Human,30,0,B,2,1,6/23/16,Idaho,16,16,43.48985,-115.99451,9
652120,Point,BLM,ID,IDOYD,Owyhee Field Office,692140,SUMMERCAMP,286,J98U,Human,32,0,B,2,1,6/11/16,Idaho,16,16,43.42769,-116.75928,9
757925,Point,BLM,WY,WYCOD,Cody Field Office,691836,Cowley,67,J9X4,Human,0,0,B,2,1,4/22/16,Wyoming,56,56,44.8697,-108.5236,9
762605,Point,BLM,WY,WYRSD,Rock Springs Field Office,696025,Pine Mountain,248,KLM6,Natural,0,0,B,2,1,8/9/16,Wyoming,56,56,41.361813,-108.688892,9
765128,Point,NPS,AKRO,AKYCP,Yukon - Charley Rivers National Preserve,700406,Cathedral Creek 2,352,KB8S,Natural,1,0,B,2,1,6/26/16,Alaska,2,2,65.22283,-141.138,9
341490,Point,BIA,EOR,OKCNA,Cherokee Nation Tribe,694091,NE16003A,2030,KGY0,Human,30,0,B,2,1,1/14/16,Oklahoma,40,40,35.6997,-94.5225,9
32058,Point,FS,8,811,National Forests in North Carolina,6766161,Buck Creek Gap,115,KS1N,Human,3,9,B,2,1,10/29/16,North Carolina,37,37,35.769444,-82.166111,9
32582,Point,FS,1,110,Flathead National Forest,6741397,Cold Lake,25,KN3Y,Natural,1,1,B,2,1,8/29/16,Montana,30,30,47.546944,-113.878333,9
33163,Point,FS,5,513,Sequoia National Forest,6752374,Chico,22,KDV4,Human,26,9,B,2,1,7/3/16,California,6,6,35.823889,-118.451667,9
34460,Point,FS,3,312,Tonto National Forest,6732108,Webber,107,KG0U,Natural,1,1,B,2,1,7/19/16,Arizona,4,4,34.369167,-111.385,9
34792,Point,FS,8,803,Chattahoochee-Oconee National Forests,6713193,Gibson Creek Fire,31,EK2V,Natural,1,1,B,2,1,6/27/16,Georgia,13,13,34.805,-84.515278,9
